datatime,temp,tempmin,tempmax,precip,windgust,winddir,windspeed,dew,humiditymin,humidity,pressure,solarradiation,snow,Temp_Range,feelslike,feelslikemax,feelslikemin,heat_index,Predicted_Health_Risk_Score
2021-06-23,72.32,65.84,82.22,0.29527575,13.42164,111.847,5.368656,16.5,49,70.5,1000.4,5413.89322,0,16.38,74.64840287,86.96849398,74.00343614,79.32028771,9.07570076
2021-06-24,73.4,65.3,82.4,0,9.842536,603.9738,4.250186,17.2,51,71.1,1001.2,4944.4484,0,17.1,75.23640998,87.46424504,73.99156477,80.55056668,8.74641037
2021-06-25,75.38,67.1,85.1,0,10.513618,648.7126,4.47388,17.7,48,69,1000.7,6872.22772,0,18,77.10355215,92.55221264,74.1484761,81.00013957,8.807572365
2021-06-26,73.04,67.82,80.06,0.17716545,7.605596,805.2984,4.026492,18.7,63,78.5,1000.5,3955.55872,0,12.24,73.5939597,84.15284455,70.68493321,85.59719673,9.012293816
2021-06-27,76.1,67.64,87.44,1.50393782,17.448132,447.388,4.47388,18.6,43,72.1,997.3,6244.44944,0,19.8,77.65496934,99.8333543,73.07085062,84.30804803,9.740668297
2021-06-28,74.66,69.8,84.56,0.00393701,9.171454,111.847,4.250186,19.1,57,76.4,995.4,3755.55856,0,14.76,75.63627279,94.09309615,71.9859675,85.96797163,9.093148232
2021-06-29,75.02,70.34,83.12,0.3149608,9.171454,447.388,4.026492,19.8,56,78.6,995.6,3916.6698,0,12.78,75.78789261,91.1729955,71.53085771,88.42416428,8.960846901
2021-06-30,75.74,69.8,83.84,0.2362206,8.052984,111.847,2.908022,20,55,77.9,997.1,4505.55916,0,14.04,76.80527383,92.78133292,71.49483984,88.93527282,8.959805489
2021-07-01,79.34,70.52,87.8,0,9.171454,715.8208,4.026492,20.2,45,70.9,996.8,5719.44902,0,17.28,82.00772218,100.1699236,73.78347197,88.26703798,9.381207466
2021-07-02,80.78,74.48,89.24,0,7.82929,111.847,5.144962,19.5,47,64.1,998.7,6163.89382,0,14.76,83.35169134,100.1421011,76.77598182,84.01388787,9.369161606
2021-07-03,72.68,67.28,78.26,2.362206,13.197946,111.847,8.052984,18.6,62,80,996.3,2086.11278,0,10.98,72.91062217,80.77528497,69.96744281,86.34981782,9.163403511
2021-07-04,70.52,67.64,73.58,0.84252014,10.961006,447.388,5.144962,20.8,91,96.8,994.4,747.22282,0,5.94,64.39073838,69.74890387,60.94655394,97.88804368,8.984249115
2021-07-05,73.94,68.18,80.42,0,7.82929,447.388,3.131716,19.5,64,80.3,999.8,3497.22502,0,12.24,74.20385193,85.18351477,70.01372088,88.29866607,8.860387802
2021-07-06,77.54,69.8,86.18,0,8.276678,559.235,3.579104,19.9,54,73.4,997.2,5319.4487,0,16.38,79.46409788,97.069333,72.90091596,87.64169433,9.082164764
2021-07-07,79.52,75.02,84.38,0.50000027,7.381902,313.1716,3.35541,22.2,65,78.5,997.1,3280.55818,0,9.36,83.06994068,94.4401672,75.80016188,97.19485733,9.157723427
2021-07-08,78.8,74.84,85.64,0.11417329,10.513618,559.235,4.47388,22.4,66,81.6,995.2,3916.6698,0,10.8,81.90368761,99.49482101,75.14834945,99.31362918,9.506816864
2021-07-09,77.9,74.48,84.56,0,9.395148,514.4962,4.250186,21.1,62,77.3,995.5,4025.00322,0,10.08,80.06799659,94.449083,75.3118279,92.26966841,9.090575218
2021-07-10,78.62,73.58,84.56,0.01968505,12.079476,514.4962,5.368656,22.1,60,80.4,997.5,4833.3372,0,10.98,81.47382335,95.7133032,73.76857282,97.38987229,9.186020851
2021-07-11,78.26,75.38,81.5,0.01574804,10.737312,514.4962,4.921268,23.2,81,86.8,999.9,2091.66834,0,6.12,81.01735397,89.1725144,75.26339046,104.6841858,8.868652344
2021-07-12,82.58,74.84,90.5,0,6.934514,357.9104,3.579104,23,58,75.1,1000,5305.5598,0,15.66,88.86652777,111.2426067,75.99471072,100.3832789,9.385548592
2021-07-13,83.84,79.34,88.7,0,8.276678,648.7126,3.802798,24,62,76.1,999.8,3219.44702,0,9.36,92.147913,105.996327,82.49040538,105.339771,9.460885048
2021-07-14,85.46,78.98,92.3,0,9.395148,357.9104,4.921268,23.7,56,71.4,1002.1,6244.44944,0,13.32,94.3460178,114.3565107,81.49533256,102.7246123,9.550694466
2021-07-15,84.38,78.62,94.1,0,10.289924,559.235,4.697574,23.1,51,71.1,1004.5,6325.00506,0,15.48,91.6863216,120.4265224,80.93815299,99.4207399,9.459664345
2021-07-16,83.84,75.56,95.36,0,16.553356,111.847,4.921268,22,44,68.4,1004.3,7433.33928,0,19.8,89.63544155,122.2713008,77.30983032,94.48707484,9.499767303
2021-07-17,84.38,76.46,91.04,0,9.395148,357.9104,5.144962,21,50,63.1,1002.1,6272.22724,0,14.58,89.07571278,104.2209215,78.31373314,89.19020821,9.391600609
2021-07-18,85.28,78.26,93.38,0,9.395148,357.9104,4.697574,21.3,46,62.5,1001.4,6491.67186,0,15.12,90.59035911,110.3794627,80.04026599,90.24570032,9.519191742
2021-07-19,79.52,75.2,86.9,2.65354474,10.961006,760.5596,4.250186,22.4,61,80.1,1003.4,2797.22446,0,11.7,83.24037795,102.6824801,75.84333057,99.20884625,9.512905121
2021-07-20,82.22,74.48,89.24,0,8.052984,559.235,3.35541,23,58,75.8,1004.4,4061.11436,0,14.76,88.24523978,107.544764,75.51924452,100.4125299,9.388453484
2021-07-21,86.9,77.54,95.54,0,6.71082,313.1716,3.802798,22.3,40,64,1002.9,6694.4498,0,18,94.54128255,118.4759411,79.33590371,95.63145997,9.413596153
2021-07-22,88.16,79.7,96.62,0,8.276678,111.847,4.47388,21.9,37,59.8,1000.9,7691.67282,0,16.92,95.40032811,117.8810666,81.44011733,92.7842225,9.326475143
2021-07-23,88.16,80.96,96.44,0,8.052984,357.9104,4.026492,22.7,42,61.8,999.3,7475.00598,0,15.48,96.34998,119.2755497,83.26902472,95.48019144,9.363954544
2021-07-24,89.06,80.42,97.7,0,9.395148,357.9104,3.802798,21.7,37,57.4,998.2,7716.67284,0,17.28,96.18756279,118.8975921,82.0077841,91.54155543,9.356005669
2021-07-25,88.7,80.96,96.62,0,9.842536,357.9104,4.47388,21.3,40,55.8,996.5,7675.00614,0,15.66,94.69001618,114.1241536,82.42823201,88.86693803,9.358935356
2021-07-26,88.16,81.32,95.72,0,9.618842,357.9104,5.368656,20.8,40,54.9,994.6,8138.8954,0,14.4,93.23937673,110.8108272,82.72145767,86.85337634,9.362884521
2021-07-27,87.98,82.04,96.26,0,10.289924,559.235,4.697574,22.4,43,60.5,992.9,4783.33716,0,14.22,95.33594065,117.4206484,84.57890421,93.3208181,9.353215218
2021-07-28,86.72,80.78,94.46,0,10.961006,559.235,4.250186,23.4,52,67.4,992.5,4547.22586,0,13.68,95.64497705,118.1118211,83.84240253,100.0505621,9.366187096
2021-07-29,85.28,80.6,91.94,0,8.724066,603.9738,4.47388,23.3,57,69.9,991.9,4127.78108,0,11.34,93.31136326,111.9047243,83.92507495,100.0127686,9.541415215
2021-07-30,86.9,78.44,95.72,0,9.171454,313.1716,4.697574,22.3,44,63.1,990.5,6072.22708,0,17.28,94.15144187,118.1948998,80.26595094,94.4131611,9.408466339
2021-07-31,85.64,80.24,93.74,0.1181103,9.618842,603.9738,5.59235,23.4,52,69.9,990.6,5886.11582,0,13.5,94.15917404,117.9856828,83.32884138,100.9528284,9.600657463
2021-08-01,80.78,77.18,83.84,0.8267721,10.513618,357.9104,2.908022,23.6,71,81.8,991,1822.22368,0,6.66,86.26101425,94.21365835,78.83161461,104.9256054,9.170040131
2021-08-02,79.7,77,83.48,0.06692917,7.605596,447.388,3.579104,23.2,69,82.6,993.6,2338.89076,0,6.48,83.90913538,93.4847954,78.48793293,102.9936071,8.911119461
2021-08-03,82.4,75.38,88.52,0,12.30317,357.9104,4.026492,23.4,60,76.9,997.7,3680.5585,0,13.14,88.93735442,105.942969,76.43068451,102.4466127,9.371393204
2021-08-04,84.02,79.34,91.76,0,9.618842,402.6492,4.47388,22.8,51,70.6,998.8,5430.5599,0,12.42,90.71325051,111.8844592,81.98040117,97.82217493,9.463717461
2021-08-05,84.92,78.08,92.66,0,9.171454,648.7126,4.697574,22.6,53,68.1,996.4,5697.22678,0,14.58,91.82084499,112.7536326,80.06471028,96.59131784,9.548478127
2021-08-06,82.58,78.8,89.96,0,18.566602,715.8208,4.697574,21.5,57,68.4,994,5036.11514,0,11.16,87.15923675,104.7293602,81.02415409,91.76485269,9.781914711
2021-08-07,82.4,74.12,90.14,0,8.94776,760.5596,4.697574,20.4,48,65,993.5,6522.22744,0,16.02,86.05602449,103.0302135,76.46948263,87.60439808,9.374320984
2021-08-08,80.24,75.92,89.78,0.50000027,9.618842,111.847,3.802798,21.7,57,74.8,993.4,3308.33598,0,13.86,83.99519697,108.6062604,77.27760459,94.35340923,9.441726685
2021-08-09,82.94,73.94,92.48,0,10.737312,760.5596,5.144962,20,42,62.4,993.6,6869.44994,0,18.54,86.36938583,107.7032032,76.60297374,85.83770218,9.297569275
2021-08-10,81.86,75.74,89.96,0,9.842536,447.388,5.144962,19.7,46,62.5,997.5,5575.00446,0,14.22,84.68494865,101.0287554,77.7480298,84.17870904,9.359269142
2021-08-11,81.32,75.38,88.88,0,8.724066,715.8208,4.47388,21.3,49,70.3,1000.1,4597.2259,0,13.5,85.24525095,102.8426347,77.00860628,91.38772491,9.378205299
2021-08-12,80.24,75.2,89.06,0,10.289924,246.0634,4.026492,19.9,52,67.1,999.6,4111.1144,0,13.86,82.96532718,101.4137482,77.07922592,86.01678241,9.374848366
2021-08-13,79.88,74.12,86.18,0,7.82929,111.847,4.47388,20.6,57,70.4,996.7,3341.66934,0,12.06,82.80836332,95.6879848,75.88159637,88.72335595,9.041913986
2021-08-14,78.98,74.12,86.9,0,10.737312,111.847,6.71082,18.5,51,63.9,998.3,4333.3368,0,12.78,80.94198639,94.4976257,76.57108509,81.3045247,9.082784653
2021-08-15,80.42,71.06,90.32,0,8.276678,111.847,5.144962,18,41,59.6,1003.6,6475.00518,0,19.26,82.27204791,100.2139583,76.00374845,79.65521862,9.330687523
2021-08-16,81.14,72.5,91.04,0,8.276678,357.9104,5.144962,18.8,39,61.1,1004,6441.67182,0,18.54,83.41086759,102.917095,76.12799252,81.83971016,9.355783463
2021-08-17,78.62,71.42,88.34,0.36614193,10.289924,156.5858,5.368656,18.3,46,65,1000.2,4858.33722,0,16.92,80.58033066,98.39178373,75.2592356,81.74162605,9.49202919
2021-08-18,75.74,69.08,87.8,0.22047256,12.079476,111.847,6.263432,18,48,69.6,1000.4,4963.89286,0,18.72,77.41004621,99.4612896,73.8403933,81.85106626,9.574415207
2021-08-19,78.8,69.8,88.7,0,8.94776,111.847,5.816044,16.6,42,57.1,1001.6,5819.4491,0,18.9,80.27904398,95.2863355,76.30368657,76.129872,9.016623497
2021-08-20,79.88,72.68,87.26,0,11.408394,313.1716,5.144962,18.9,50,63.6,1001.4,4780.55938,0,14.58,82.048536,95.16696232,75.89091223,82.2548943,9.04591465
2021-08-21,74.84,69.8,77.9,2.47244228,14.987498,648.7126,6.039738,21.5,76,88.1,993.1,1752.77918,0,8.1,74.12131347,80.23567609,67.56017907,97.64495065,9.434268951
2021-08-22,75.92,72.32,80.6,0,9.842536,514.4962,4.697574,20.9,63,81.5,998.3,2400.00192,0,8.28,76.75025133,85.78834539,72.18508677,92.81618175,8.809975624
2021-08-23,72.32,69.8,75.2,0.29133874,7.381902,201.3246,4.47388,20.5,78,89.3,998.7,1058.33418,0,5.4,69.91790376,74.57275001,67.02907351,93.91479806,8.992434502
2021-08-24,74.12,69.98,79.52,0.41338605,13.645334,447.388,6.487126,22.3,89,93.6,989.8,1272.22324,0,9.54,71.67134299,84.76313184,65.21805361,102.2145789,9.126057625
2021-08-25,77,74.3,81.14,0.01181103,8.500372,357.9104,4.026492,22.2,73,85.5,996.4,2488.89088,0,6.84,78.38028774,87.89670652,73.71918294,99.67671531,8.854663849
2021-08-26,77.9,73.22,82.22,0.02755907,11.1847,402.6492,5.59235,22.7,75,84.9,1001.8,2241.66846,0,9,80.19714711,90.67968576,72.34284692,101.2065728,8.915484428
2021-08-27,72.32,68.72,77.9,0.03543309,7.158208,559.235,2.908022,19.4,67,83.5,1003.2,836.11178,0,9.18,71.64492957,80.17733711,68.84635811,88.74527058,8.938650131
2021-08-28,74.48,67.46,82.76,0,8.724066,603.9738,4.026492,19.8,57,80.4,1004.2,4288.89232,0,15.3,74.8498241,90.80893668,69.81392542,89.21422317,8.84711647
2021-08-29,74.66,71.42,79.34,0.03543309,7.605596,715.8208,3.579104,20.4,65,82.6,1004,2666.6688,0,7.92,74.74576843,83.1180076,71.03014977,91.58734175,8.973459244
2021-08-30,75.56,70.16,81.86,0,6.487126,559.235,3.131716,19.8,57,77.5,1005.9,3461.11388,0,11.7,76.60242558,87.8507392,71.79030877,88.2702497,8.778781891
2021-08-31,68.9,64.58,73.58,3.04724574,10.961006,156.5858,5.144962,19.2,77,93.3,1004.6,663.88942,0,9,64.20755508,70.73501165,61.7001072,92.41159515,9.01880455
2021-09-01,70.52,65.3,75.02,0.03149608,10.513618,111.847,6.487126,18.2,71,83.1,999.7,2011.11272,0,9.72,70.1233789,75.19358189,68.37855893,86.34012182,9.060365677
2021-09-02,74.3,69.26,80.06,0,7.605596,156.5858,4.697574,17.6,56,70.3,999.9,3677.78072,0,10.8,76.03953143,83.08703075,73.66730629,80.83180019,8.906515121
2021-09-03,75.74,69.08,84.56,0,8.94776,111.847,5.368656,15.6,38,60.3,999.8,6844.44992,0,15.48,77.81919631,88.56460016,75.89312521,75.58180793,8.707289696
2021-09-04,73.76,65.3,83.48,0,8.276678,156.5858,6.039738,14,45,57,1005.3,5716.67124,0,18.18,76.9247317,85.96195304,77.78497927,72.79480297,8.646089554
2021-09-05,73.58,66.92,81.14,0,10.961006,111.847,7.158208,15.1,51,61.1,1008.4,4397.22574,0,14.22,76.5418578,83.41086759,76.24952487,74.7166373,8.914003372
2021-09-06,72.14,64.4,79.52,0.4724412,12.30317,156.5858,7.158208,16.2,51,70.1,1006.1,3338.89156,0,15.12,74.62693466,82.21004283,74.80952268,78.95705429,9.041555405
2021-09-07,67.28,63.68,69.62,1.16535496,9.842536,111.847,5.144962,19.2,94,98.1,997.9,500.0004,0,5.94,59.75040892,62.44536588,57.62619091,94.41207612,9.04382515
2021-09-08,71.96,66.2,80.42,0.06299216,9.395148,603.9738,3.802798,18.5,58,81.3,1000.5,5050.00404,0,14.22,71.89840843,85.34362016,69.2890533,86.51677819,8.877781868
2021-09-09,74.3,66.38,84.38,0,6.71082,44.7388,3.35541,18.7,47,76.5,1003.6,5250.0042,0,18,75.22913728,93.66375447,71.51018544,85.56910858,8.826527596
2021-09-10,74.48,67.1,84.02,0,9.618842,648.7126,4.250186,18.8,49,76,1003.2,4711.11488,0,16.92,75.4921969,92.56175004,71.6591827,85.39326026,8.827149391
2021-09-11,75.2,67.82,84.92,0,12.526864,715.8208,3.802798,18.5,49,73.1,1002.7,5427.78212,0,17.1,76.59023538,93.70811735,72.72365944,83.95415342,8.828578949
2021-09-12,75.56,66.56,85.64,0,9.842536,715.8208,4.026492,16.8,41,64.6,1003.2,6152.7827,0,19.08,77.51995369,92.06862709,75.56036107,78.10921459,8.848378181
2021-09-13,76.64,69.44,86.54,0,8.724066,111.847,5.368656,18.1,49,67.1,1006.4,4891.67058,0,17.1,78.41545124,95.08462223,74.49846776,80.97621992,9.066152573
2021-09-14,76.28,68,85.1,0,12.526864,111.847,5.816044,16.6,41,63.3,1005.4,6077.78264,0,17.1,78.15642626,90.51219913,75.47260011,77.89373628,8.850230217
2021-09-15,74.48,67.1,84.02,0,13.197946,111.847,8.052984,14.5,44,57.5,1006.2,6283.33836,0,16.92,77.20250221,86.9047543,76.84393328,73.3379666,8.868350983
2021-09-16,73.22,64.4,81.14,0,10.289924,111.847,5.816044,14.7,46,61.1,1002.8,5605.56004,0,16.74,76.38814099,83.41086759,77.54564571,74.54802218,8.887127876
2021-09-17,74.3,68.9,82.76,0,12.974252,156.5858,6.71082,15.5,45,61.4,999.7,5013.8929,0,13.86,76.87514002,85.8530321,75.71788222,75.26418954,8.810735703
2021-09-18,75.02,66.02,85.64,0,8.94776,648.7126,3.579104,16.6,44,65.1,1004.4,5491.67106,0,19.62,77.0755095,92.25715268,75.63788023,77.97262183,8.757405281
2021-09-19,74.66,69.44,82.04,0,6.71082,357.9104,4.250186,16,49,62.9,1005.6,3880.55866,0,12.6,76.9800465,85.03729548,75.39680882,76.34555272,8.809503555
2021-09-20,74.66,66.2,83.12,0,13.869028,313.1716,6.039738,16.2,48,63.6,1000.8,5516.67108,0,16.92,76.93042289,86.95929322,75.95687206,76.76141316,8.830811501
2021-09-21,71.6,63.32,79.16,2.68110381,15.882274,715.8208,6.487126,19.2,59,85.1,995.1,3288.89152,0,15.84,70.40802857,82.95182887,67.5969524,89.11669803,9.609743118
2021-09-22,68.36,62.24,75.74,0.17716545,13.869028,603.9738,6.039738,16.1,56,79,998.5,4136.11442,0,13.5,70.59275109,76.70816244,71.95034773,82.25455294,9.129522324
2021-09-23,69.62,62.42,78.62,0,14.54011,715.8208,5.368656,14.2,48,67.3,1006.6,5002.78178,0,16.2,74.46567184,80.71584911,77.26210746,76.44631885,9.325537682
2021-09-24,71.24,62.06,80.42,0,8.500372,111.847,4.921268,15.2,46,67.5,1012.3,5094.44852,0,18.36,74.7529086,83.29252978,77.51171886,77.01601922,8.834404945
2021-09-25,70.16,65.66,73.58,0,7.82929,111.847,5.144962,16,66,72.6,1013.1,2000.0016,0,7.92,73.23309819,75.14418116,73.28031432,79.34526936,8.857497215
2021-09-26,72.68,65.12,81.14,0,8.052984,111.847,5.144962,15,50,63,1010.4,5036.11514,0,16.02,75.96581647,83.70549394,76.64009042,75.27670982,8.839327812
2021-09-27,70.88,65.66,77,0,8.276678,313.1716,5.368656,14.8,52,66,1005.8,3155.55808,0,11.34,74.9439992,78.79700176,75.54023534,76.11675663,8.85095787
2021-09-28,70.7,67.28,75.92,0.05118113,8.276678,313.1716,4.921268,16.6,54,75.1,1002.6,2580.55762,0,8.64,72.76001114,77.25695072,72.00676143,81.09977611,8.97588253
2021-09-29,68.36,64.04,70.52,0.51574831,9.842536,514.4962,3.802798,19,87,93.5,997.9,791.6673,0,6.48,63.59629261,65.92852893,61.46950372,91.96835982,9.056551933
2021-09-30,68.54,60.8,78.62,0,7.381902,603.9738,3.35541,17.3,62,83.9,999.2,4777.7816,0,17.82,68.58393259,81.67233483,69.87775816,85.32490133,8.867619514
2021-10-01,69.98,62.42,81.5,0.52362233,23.711564,648.7126,5.368656,16.1,42,75.8,998.8,5116.67076,0,19.08,72.24407553,86.68301932,73.56767079,81.11035783,9.587300301
2021-10-02,69.26,61.52,79.88,0,7.381902,559.235,3.579104,16.1,50,77.1,1003.6,4700.00376,0,18.36,71.56085141,83.61203482,73.58762727,81.52419466,8.770646095
2021-10-03,72.14,62.78,83.84,0,10.06623,402.6492,4.250186,15.8,40,69.5,1008.4,4852.78166,0,21.06,74.73831104,89.97479846,76.1401434,78.59791154,8.786306381
2021-10-04,73.22,66.56,78.08,0.14173236,13.645334,447.388,6.487126,19.4,71,81,1009.2,825.00066,0,11.52,73.24185305,80.4723709,69.44311944,87.87269654,9.141592979
2021-10-05,74.48,71.06,79.7,0,13.869028,402.6492,7.381902,20.3,65,82.4,1010.1,2252.77958,0,8.64,74.52790745,83.88516343,70.78775166,91.08147803,9.046221733
2021-10-06,65.84,64.22,71.06,0.25196864,9.618842,111.847,6.263432,17.3,83,91.5,1009.5,905.55628,0,6.84,63.29941948,67.46803523,62.99113891,88.83299663,9.049379349
2021-10-07,66.92,64.22,71.42,0.18110246,8.94776,559.235,4.250186,16.8,74,85.5,1006.7,1350.00108,0,7.2,67.20322653,70.09198101,67.09655835,85.54734614,8.996127129
2021-10-08,65.84,63.5,68,0.13779535,6.487126,111.847,3.802798,17.3,85,91.3,1010.9,777.7784,0,4.5,63.43170538,64.54858682,63.15637338,88.70876108,8.970219612
2021-10-09,69.62,65.3,75.38,0.01574804,8.276678,111.847,5.144962,17.9,72,83.5,1011.8,1958.3349,0,10.08,69.34701512,75.69254333,68.15369546,85.82326863,8.921299934
2021-10-10,67.82,58.82,75.74,0.55905542,10.513618,559.235,4.921268,17.9,80,89,1007.9,866.66736,0,16.92,65.69700143,75.64325688,67.60583092,88.23667696,9.060591698
2021-10-11,59.36,54.68,64.04,0.01181103,13.42164,715.8208,4.921268,11.4,67,78.6,1011.4,2352.77966,0,9.36,74.85996164,71.15755215,81.95492119,86.31900276,9.076938629
2021-10-12,64.22,60.44,70.34,0,13.197946,156.5858,7.381902,11.5,53,67.1,1014.8,3208.3359,0,9.9,75.97978788,74.6101805,79.31992914,77.51750694,9.038466454
2021-10-13,67.28,58.82,77.36,0,9.171454,156.5858,5.368656,13,52,66.6,1013.5,4800.00384,0,18.54,74.80999936,79.18264468,81.51867918,76.14416295,8.957928658
2021-10-14,67.46,63.32,75.02,0,9.395148,603.9738,4.47388,14.6,54,73.6,1009.2,3569.4473,0,11.7,72.55801731,76.35141696,74.00782237,79.24135683,9.010302544
2021-10-15,66.2,62.6,70.52,0,8.500372,715.8208,4.697574,14.2,58,74.4,1008.2,2002.77938,0,7.92,72.41608896,72.8726844,74.13307973,79.69992098,8.979324341
2021-10-16,51.26,39.56,64.58,0,12.750558,648.7126,7.605596,-0.3,31,47.5,1013,2438.89084,0,25.02,95.76286606,79.06116807,124.2027176,86.32618634,9.016207695
2021-10-17,42.08,34.34,51.44,0,15.882274,715.8208,6.487126,-8.1,25,37.4,1017.7,5194.4486,0,17.1,107.3433636,90.81326278,125.8213712,93.83597848,9.070781708
2021-10-18,49.28,37.04,60.98,0.22047256,8.052984,447.388,4.47388,1.9,36,60.4,1012.9,3355.55824,0,23.94,101.6040287,80.70371094,141.0851563,98.42192095,8.951984406
2021-10-19,51.62,44.78,59,0.17322844,12.079476,603.9738,5.368656,5.8,47,72.8,1009.3,3705.55852,0,14.22,92.03308767,78.59238507,111.4999805,99.24229582,9.012054443
2021-10-20,49.1,40.28,60.44,0,8.276678,559.235,3.802798,2.7,35,64.9,1011,4638.8926,0,20.16,101.366189,80.07645407,129.3982276,101.6436464,8.942781448
2021-10-21,49.64,40.82,61.16,0,8.052984,715.8208,3.802798,2.9,40,64.1,1009.7,1425.00114,0,20.34,100.1589996,79.53282002,127.3872101,99.74630574,8.943130493
2021-10-22,51.44,41.36,62.96,0,10.961006,715.8208,4.026492,2.3,33,58.4,1012.2,4569.4481,0,21.6,96.69258721,79.20953173,124.647567,92.29565476,8.889295578
2021-10-23,52.52,42.26,65.12,0,7.605596,447.388,3.579104,2.6,30,57.3,1017.7,4513.8925,0,22.86,94.47150759,77.84214694,121.3898054,89.50392711,8.927856445
2021-10-24,52.52,42.8,64.58,0,7.158208,648.7126,3.802798,4.1,38,63.1,1015.9,4436.11466,0,21.78,93.66138927,76.93630578,120.4302952,92.39839482,8.938840866
2021-10-25,53.06,43.34,63.68,0,7.82929,648.7126,4.250186,4.7,35,64.5,1012.7,3261.11372,0,20.34,92.16022339,77.16042241,118.569048,91.90884446,8.939711571
2021-10-26,55.4,45.86,66.2,0,6.71082,402.6492,3.802798,8.2,48,74.5,1009.9,3633.33624,0,20.34,83.23011453,72.37558505,107.1112044,91.32142813,8.941699982
2021-10-27,56.12,49.64,64.58,0,8.94776,603.9738,4.921268,5.8,32,63.4,1009.2,4088.89216,0,14.94,86.67514739,76.85708508,100.3007987,85.60225468,8.949708939
2021-10-28,54.86,44.78,68,0,8.276678,648.7126,3.131716,3.2,31,54.6,1013.1,4327.78124,0,23.22,90.16943794,76.94243199,113.0299255,84.01478365,8.908827782
2021-10-29,58.28,50.9,69.08,0,8.276678,201.3246,4.47388,5.6,36,55.9,1014.5,3933.33648,0,18.18,84.79890216,76.53875379,97.90717383,79.54299222,8.909679413
2021-10-30,56.84,51.8,64.4,0,6.934514,111.847,3.579104,6.5,48,62.4,1013.5,1763.8903,0,12.6,85.75682349,77.23199751,95.38281135,84.03679484,8.91253376
2021-10-31,57.38,48.56,68.54,0.02755907,8.724066,715.8208,3.579104,9,46,73.3,1013.4,3402.7805,0,19.98,80.60819861,72.68884677,99.64973033,87.26535121,9.027810097
2021-11-01,55.22,50.54,62.42,0,8.94776,559.235,4.250186,8.6,51,77.3,1013.1,3144.44696,0,11.88,81.83565584,72.77564594,91.964204,92.80681664,8.979849815
2021-11-02,52.7,46.22,62.42,0,7.82929,559.235,3.802798,7.2,50,76.6,1011.6,3525.00282,0,16.2,87.33560861,73.15048665,104.729299,98.26372211,8.963738441
2021-11-03,53.78,45.68,62.78,0,8.276678,559.235,3.35541,6.5,32,71.1,1009.2,3677.78072,0,17.1,88.14794851,75.49011127,109.3002084,93.30752364,8.960455894
2021-11-04,53.78,47.12,61.34,0,6.039738,447.388,2.908022,8.6,63,80.4,1009.6,1916.6682,0,14.22,82.39653905,71.78375415,99.2360545,97.28160567,8.947437286
2021-11-05,55.4,46.04,68.36,0,6.039738,111.847,3.35541,6.3,27,68.5,1010.8,3544.44728,0,22.32,86.18784065,74.13196825,109.0996898,88.92196425,8.960525513
2021-11-06,57.38,47.84,70.34,0,6.263432,111.847,3.579104,6,34,61.1,1010.6,3555.5584,0,22.5,85.22870188,75.72582834,105.2765452,82.71667669,8.938394547
2021-11-07,59.54,49.46,70.34,0,10.961006,357.9104,4.697574,6.6,41,57.5,1009.4,3388.8916,0,20.88,82.94113788,76.2336226,101.2478183,78.55088656,8.895959854
2021-11-08,47.48,40.1,59.9,1.01181157,20.803542,603.9738,7.158208,5.5,56,82.1,1001.4,713.88946,0,19.8,96.76110094,71.95612843,123.2820184,117.1743612,9.861001968
2021-11-09,40.82,37.4,43.7,0.0787402,11.408394,603.9738,5.368656,1.7,69,80.3,999.8,944.4452,0,6.3,121.6959443,110.686141,136.4721829,144.3962274,9.533687592
2021-11-10,39.56,33.26,45.86,0.01181103,12.750558,603.9738,5.59235,-0.2,55,73.4,998,2444.4464,0,12.6,130.675883,107.6851631,159.4320074,143.2000032,9.487983704
2021-11-11,41.54,35.78,49.46,0,15.211192,648.7126,6.487126,-1.8,49,60.6,1001,2688.89104,0,13.68,124.5092091,101.1407647,146.2571348,121.466368,9.409227371
2021-11-12,40.1,34.34,47.48,0,12.974252,648.7126,5.816044,-3.8,40,55.4,1006.7,3741.66966,0,13.14,127.7849948,105.9623807,148.9896232,120.4861656,9.433870316
2021-11-13,45.14,32.9,56.12,0,7.381902,447.388,3.35541,1.2,49,66.1,1008.1,2750.0022,0,23.22,112.5089964,85.83104116,160.917487,114.3135732,8.831458092
2021-11-14,52.34,46.04,61.52,0,12.750558,447.388,4.921268,5.5,38,69.8,1007.3,2922.22456,0,15.48,91.82643541,77.12847032,108.6651399,96.01756016,9.034643173
2021-11-15,50.18,42.44,60.26,0,7.158208,603.9738,3.579104,4.4,34,71.3,1011.2,3163.89142,0,17.82,96.31411526,77.7925375,120.28123,102.3371855,8.960505486
2021-11-16,47.3,39.92,56.48,0,9.842536,648.7126,4.250186,1.6,34,65.5,1013.9,3352.78046,0,16.56,106.1473771,85.42954692,130.7598017,107.1106068,8.883440971
2021-11-17,45.5,36.86,54.5,0,7.605596,603.9738,3.579104,0.6,36,64.1,1013.3,3055.558,0,17.64,111.7044604,89.39396447,142.8383243,111.5812836,8.85371685
2021-11-18,53.42,45.86,61.16,0,12.30317,514.4962,5.368656,6.6,60,70.8,1007.5,1577.77904,0,15.3,89.03462572,77.05808605,108.8504306,93.97474916,8.98602581
